Company Name,Location Name,Address,Latitude,Longitude,Street Address,City,State,Country,Year Built
H5 Data Centers,Philadelphia Data Center,"1500 Spring Garden Street, Philadelphia, PA, USA",39.9621861,-75.16400961,1500 Spring Garden Street,Philadelphia,PA,USA,1947
24Shells Inc,NYC Data Center,"60 Hudson Street, Hudson Street, New York, NY, USA",40.7176412,-74.00827524,60 Hudson Street,Hudson Street,New York,NY,1930
24Shells Inc,NYC Data Center,"60 Hudson Street, Hudson Street, New York, NY, USA",40.7176412,-74.00827524,60 Hudson Street,Hudson Street,New York,NY,1930
24Shells Inc,NYC Data Center,"60 Hudson Street, Hudson Street, New York, NY, USA",40.7176412,-74.00827524,60 Hudson Street,Hudson Street,New York,NY,1930
24Shells Inc,NYC Data Center,"60 Hudson Street, Hudson Street, New York, NY, USA",40.7176412,-74.00827524,60 Hudson Street,Hudson Street,New York,NY,1930
24Shells Inc,NYC Data Center,"60 Hudson Street, Hudson Street, New York, NY, USA",40.7176412,-74.00827524,60 Hudson Street,Hudson Street,New York,NY,1930
24Shells Inc,NYC Data Center,"60 Hudson Street, Hudson Street, New York, NY, USA",40.7176412,-74.00827524,60 Hudson Street,Hudson Street,New York,NY,1930
24Shells Inc,NYC Data Center,"60 Hudson Street, Hudson Street, New York, NY, USA",40.7176412,-74.00827524,60 Hudson Street,Hudson Street,New York,NY,1930
24Shells Inc,NYC Data Center,"60 Hudson Street, Hudson Street, New York, NY, USA",40.7176412,-74.00827524,60 Hudson Street,Hudson Street,New York,NY,1930
24Shells Inc,NYC Data Center,"60 Hudson Street, Hudson Street, New York, NY, USA",40.7176412,-74.00827524,60 Hudson Street,Hudson Street,New York,NY,1930
24Shells Inc,NYC Data Center,"60 Hudson Street, Hudson Street, New York, NY, USA",40.7176412,-74.00827524,60 Hudson Street,Hudson Street,New York,NY,1930
Centersquare,SFO3 Sunnyvale Data Center Campus,"1400 Kifer Rd, Sunnyvale, CA, USA",37.37492000322787,-122.0121678,1400 Kifer Rd,Sunnyvale,CA,USA,1992
Cogent Communications,Seattle Data Center,"32275 32nd Avenue South, Federal Way, WA, USA",47.31177965,-122.2948262,32275 32nd Avenue South,Federal Way,WA,USA,Not Available
Enzu,BOS1 Needham Data Center,"128 1st Avenue, Needham, MA, USA",42.30178767459167,-71.22181135,128 1st Avenue,Needham,MA,USA,2000
Enzu,BOS1 Needham Data Center,"128 1st Avenue, Needham, MA, USA",42.30178767459167,-71.22181135,128 1st Avenue,Needham,MA,USA,2000
Flexential,Louisville - East Data Center,"2101 Nelson Miller Parkway, Louisville, KY, USA",38.27717525,-85.5072402,2101 Nelson Miller Parkway,Louisville,KY,USA,1982
MOD Mission Critical,LV1 - Switch Las Vegas Data Center PoP,"7135 South Decatur Boulevard, Las Vegas, NV, USA",36.06011615,-115.2101941,7135 South Decatur Boulevard,Las Vegas,NV,USA,2008
MOD Mission Critical,LV1 - Switch Las Vegas Data Center PoP,"7135 South Decatur Boulevard, Las Vegas, NV, USA",36.06011615,-115.2101941,7135 South Decatur Boulevard,Las Vegas,NV,USA,2008
MOD Mission Critical,LV1 - Switch Las Vegas Data Center PoP,"7135 South Decatur Boulevard, Las Vegas, NV, USA",36.06011615,-115.2101941,7135 South Decatur Boulevard,Las Vegas,NV,USA,2008
"Cato Digital, Inc",us-east1,"60 Hudson Street, Hudson Street, New York, NY, USA",40.7176412,-74.00827524,60 Hudson Street,Hudson Street,New York,NY,1930
"Cato Digital, Inc",us-east1,"60 Hudson Street, Hudson Street, New York, NY, USA",40.7176412,-74.00827524,60 Hudson Street,Hudson Street,New York,NY,1930
"Cato Digital, Inc",us-east1,"60 Hudson Street, Hudson Street, New York, NY, USA",40.7176412,-74.00827524,60 Hudson Street,Hudson Street,New York,NY,1930
"Cato Digital, Inc",us-east1,"60 Hudson Street, Hudson Street, New York, NY, USA",40.7176412,-74.00827524,60 Hudson Street,Hudson Street,New York,NY,1930
"Cato Digital, Inc",us-east1,"60 Hudson Street, Hudson Street, New York, NY, USA",40.7176412,-74.00827524,60 Hudson Street,Hudson Street,New York,NY,1930
"Cato Digital, Inc",us-east1,"60 Hudson Street, Hudson Street, New York, NY, USA",40.7176412,-74.00827524,60 Hudson Street,Hudson Street,New York,NY,1930
"Cato Digital, Inc",us-east1,"60 Hudson Street, Hudson Street, New York, NY, USA",40.7176412,-74.00827524,60 Hudson Street,Hudson Street,New York,NY,1930
"Cato Digital, Inc",us-east1,"60 Hudson Street, Hudson Street, New York, NY, USA",40.7176412,-74.00827524,60 Hudson Street,Hudson Street,New York,NY,1930
"Cato Digital, Inc",us-east1,"60 Hudson Street, Hudson Street, New York, NY, USA",40.7176412,-74.00827524,60 Hudson Street,Hudson Street,New York,NY,1930
"Cato Digital, Inc",us-east1,"60 Hudson Street, Hudson Street, New York, NY, USA",40.7176412,-74.00827524,60 Hudson Street,Hudson Street,New York,NY,1930
MOD Mission Critical,SV1 - Equinix SV1 Data Center PoP,"11 Great Oaks Boulevard, San Jose, CA, USA",37.24160355,-121.7833185,11 Great Oaks Boulevard,San Jose,CA,USA,1982
MOD Mission Critical,SV1 - Equinix SV1 Data Center PoP,"11 Great Oaks Boulevard, San Jose, CA, USA",37.24160355,-121.7833185,11 Great Oaks Boulevard,San Jose,CA,USA,1982
MOD Mission Critical,SV1 - Equinix SV1 Data Center PoP,"11 Great Oaks Boulevard, San Jose, CA, USA",37.24160355,-121.7833185,11 Great Oaks Boulevard,San Jose,CA,USA,1982
FirstLight,Rochester Data Center,"28 East Main Street, Rochester, NY, USA",43.1564574,-77.611905,28 East Main Street,Rochester,NY,USA,1985
China Telecom,PhoenixNAP Phoenix Data Center,"3402 E University Dr, Phoenix, AZ 85034, USA",33.41607765,-112.00936,3402 E University Dr,Phoenix,AZ 85034,USA,1999
China Telecom,PhoenixNAP Phoenix Data Center,"3402 E University Dr, Phoenix, AZ 85034, USA",33.41607765,-112.00936,3402 E University Dr,Phoenix,AZ 85034,USA,1999
China Telecom,Coresite LA1 Data Center,"624 S Grand Ave, Los Angeles, CA 90017, USA",34.0478871,-118.2555541,624 S Grand Ave,Los Angeles,CA 90017,USA,1967
Tonaquint Datacenters,Tonaquint - Oklahoma City,"4442 Newcastle Rd, Oklahoma City, OK, USA",35.42543828759811,-97.59992176,4442 Newcastle Rd,Oklahoma City,OK,USA,Not Available
BreezeHost.io,Chicago,"427 South La Salle Street, Chicago, IL, USA",41.87650249135489,-87.63164846,427 South La Salle Street,Chicago,IL,USA,Not Available
Digital Fortress,South Seattle Data Center - (TUK),"12101 Tukwila International Boulevard, Tukwila, WA, USA",47.494135,-122.2944103,12101 Tukwila International Boulevard,Tukwila,WA,USA,1999
"DaSTOR, LLC",New Castle Delaware Data Center,"3 Boulden Circle, New Castle, DE, USA",39.68959041717325,-75.57406857,3 Boulden Circle,New Castle,DE,USA,Not Available
Digital Realty,Silicon Valley SJC30 Data Center,"3105 Alfred Street, Santa Clara, CA, USA",37.37827855,-121.9580895,3105 Alfred Street,Santa Clara,CA,USA,2008
"Cato Digital, Inc",us-east-2,"45901 Nokes Blvd, Sterling, VA 20166, USA",39.02329855,-77.41321595,45901 Nokes Blvd,Sterling,VA 20166,USA,1998
MOD Mission Critical,CLT2 - Flexential Charlotte North Data Center PoP,"10105 David Taylor Drive, Charlotte, NC 28262, USA",35.329863,-80.76579058,10105 David Taylor Drive,Charlotte,NC 28262,USA,1985
MOD Mission Critical,CLT2 - Flexential Charlotte North Data Center PoP,"10105 David Taylor Drive, Charlotte, NC 28262, USA",35.329863,-80.76579058,10105 David Taylor Drive,Charlotte,NC 28262,USA,1985
MOD Mission Critical,CLT2 - Flexential Charlotte North Data Center PoP,"10105 David Taylor Drive, Charlotte, NC 28262, USA",35.329863,-80.76579058,10105 David Taylor Drive,Charlotte,NC 28262,USA,1985
Lumen,Phoenix 1 Data Center,"811 South 16th Street, Phoenix, AZ, USA",33.4397652,-112.0469379,811 South 16th Street,Phoenix,AZ,USA,Not Available
Lumen,Fort Lauderdale 1 Data Center,"200 Northwest 2nd Street, Fort Lauderdale, FL, USA",26.123987,-80.14669,200 Northwest 2nd Street,Fort Lauderdale,FL,USA,Not Available
Lumen,Minneapolis 2 Data Center,"715 N 2nd St, Minneapolis, MN, USA",44.98867279494229,-93.27616615,715 N 2nd St,Minneapolis,MN,USA,Not Available
Enzu,LAS1 Las Vegas Data Center,"302 E Carson Ave, Las Vegas, NV, USA",36.16863875,-115.1435474,302 E Carson Ave,Las Vegas,NV,USA,Not Available
Cologix,MIN2 Minneapolis Data Center,"511 11th Avenue South, Minneapolis, MN, USA",44.97112695,-93.25461666,511 11th Avenue South,Minneapolis,MN,USA,1982
Cologix,MIN2 Minneapolis Data Center,"511 11th Avenue South, Minneapolis, MN, USA",44.97112695,-93.25461666,511 11th Avenue South,Minneapolis,MN,USA,1982
Cologix,MIN2 Minneapolis Data Center,"511 11th Avenue South, Minneapolis, MN, USA",44.97112695,-93.25461666,511 11th Avenue South,Minneapolis,MN,USA,1982
Cologix,MIN2 Minneapolis Data Center,"511 11th Avenue South, Minneapolis, MN, USA",44.97112695,-93.25461666,511 11th Avenue South,Minneapolis,MN,USA,1982
Cologix,MIN2 Minneapolis Data Center,"511 11th Avenue South, Minneapolis, MN, USA",44.97112695,-93.25461666,511 11th Avenue South,Minneapolis,MN,USA,1982
Cologix,MIN2 Minneapolis Data Center,"511 11th Avenue South, Minneapolis, MN, USA",44.97112695,-93.25461666,511 11th Avenue South,Minneapolis,MN,USA,1982
Iron Rails Data Centers,Union Station Data Center,"575 Broadway, Albany, NY 12207, USA",42.65139675,-73.74935535,575 Broadway,Albany,NY 12207,USA,Not Available
DataBank,IAD5 - Culpepper Campus Data Center,"14601 Germanna Hwy, Culpeper, VA 22701, USA",38.449207050505045,-77.98210126,14601 Germanna Hwy,Culpeper,VA 22701,USA,
Netrality Data Centers,Indy Telcom Center,"701 West Henry Street, Indianapolis, IN, USA",39.7595371,-86.1709558,701 West Henry Street,Indianapolis,IN,USA,1999
Netrality Data Centers,Indy Telcom Center,"701 West Henry Street, Indianapolis, IN, USA",39.7595371,-86.1709558,701 West Henry Street,Indianapolis,IN,USA,1999
365 Data Centers,NY11 New York City Data Center,"475 Vanderbilt Avenue, Brooklyn, NY, USA",40.684016666666665,-73.96790767,475 Vanderbilt Avenue,Brooklyn,NY,USA,Not Available
365 Data Centers,ATL2 Atlanta Data Center,"56 Marietta Street NorthWest, Atlanta, GA, USA",33.77239354717176,-84.4017311,56 Marietta Street NorthWest,Atlanta,GA,USA,1917
365 Data Centers,ATL2 Atlanta Data Center,"56 Marietta Street NorthWest, Atlanta, GA, USA",33.77239354717176,-84.4017311,56 Marietta Street NorthWest,Atlanta,GA,USA,1917
365 Data Centers,ATL2 Atlanta Data Center,"56 Marietta Street NorthWest, Atlanta, GA, USA",33.77239354717176,-84.4017311,56 Marietta Street NorthWest,Atlanta,GA,USA,1917
365 Data Centers,ATL2 Atlanta Data Center,"56 Marietta Street NorthWest, Atlanta, GA, USA",33.77239354717176,-84.4017311,56 Marietta Street NorthWest,Atlanta,GA,USA,1917
Colocation America,SFDC1 - San Francisco Data Center,"200 Paul Avenue, San Francisco, CA, USA",37.72345945,-122.3979578,200 Paul Avenue,San Francisco,CA,USA,1955
Colocation America,SFDC1 - San Francisco Data Center,"200 Paul Avenue, San Francisco, CA, USA",37.72345945,-122.3979578,200 Paul Avenue,San Francisco,CA,USA,1955
Colocation America,SFDC1 - San Francisco Data Center,"200 Paul Avenue, San Francisco, CA, USA",37.72345945,-122.3979578,200 Paul Avenue,San Francisco,CA,USA,1955
Colocation America,SFDC1 - San Francisco Data Center,"200 Paul Avenue, San Francisco, CA, USA",37.72345945,-122.3979578,200 Paul Avenue,San Francisco,CA,USA,1955
Zenlayer,SJC1 San Jose Data Center,"9 Great Oaks Blvd, San Jose, CA, USA",37.24189425,-121.7815976,9 Great Oaks Blvd,San Jose,CA,USA,2009
Colocation America,SFDC1 - San Francisco Data Center,"200 Paul Avenue, San Francisco, CA, USA",37.72345945,-122.3979578,200 Paul Avenue,San Francisco,CA,USA,1955
Colocation America,SFDC1 - San Francisco Data Center,"200 Paul Avenue, San Francisco, CA, USA",37.72345945,-122.3979578,200 Paul Avenue,San Francisco,CA,USA,1955
Colocation America,SFDC1 - San Francisco Data Center,"200 Paul Avenue, San Francisco, CA, USA",37.72345945,-122.3979578,200 Paul Avenue,San Francisco,CA,USA,1955
Colocation America,SFDC1 - San Francisco Data Center,"200 Paul Avenue, San Francisco, CA, USA",37.72345945,-122.3979578,200 Paul Avenue,San Francisco,CA,USA,1955
Cogent Communications,Oakland Data Center,"1624 Franklin Street, Oakland, CA, USA",37.805716,-122.2681451,1624 Franklin Street,Oakland,CA,USA,Not Available
Enzu,IAH1 Houston Data Center,"1301 Fannin Street, Houston, TX, USA",29.7534328,-95.36579799,1301 Fannin Street,Houston,TX,USA,1981
Enzu,IAH1 Houston Data Center,"1301 Fannin Street, Houston, TX, USA",29.7534328,-95.36579799,1301 Fannin Street,Houston,TX,USA,1981
Enzu,IAH1 Houston Data Center,"1301 Fannin Street, Houston, TX, USA",29.7534328,-95.36579799,1301 Fannin Street,Houston,TX,USA,1981
LightEdge,Phoenix Data Center,"120 East Van Buren Street, Phoenix, AZ, USA",33.4519107,-112.0719077,120 East Van Buren Street,Phoenix,AZ,USA,1946
LightEdge,Phoenix Data Center,"120 East Van Buren Street, Phoenix, AZ, USA",33.4519107,-112.0719077,120 East Van Buren Street,Phoenix,AZ,USA,2017
LightEdge,Phoenix Data Center,"120 East Van Buren Street, Phoenix, AZ, USA",33.4519107,-112.0719077,120 East Van Buren Street,Phoenix,AZ,USA,1946
LightEdge,Phoenix Data Center,"120 East Van Buren Street, Phoenix, AZ, USA",33.4519107,-112.0719077,120 East Van Buren Street,Phoenix,AZ,USA,1946
LightEdge,Phoenix Data Center,"120 East Van Buren Street, Phoenix, AZ, USA",33.4519107,-112.0719077,120 East Van Buren Street,Phoenix,AZ,USA,1946
Cogent Communications,Minneapolis Data Center,"250 Marquette Avenue, Minneapolis, MN, USA",44.9808119,-93.2673888,250 Marquette Avenue,Minneapolis,MN,USA,Not Available
TierPoint,Sioux Falls - East Data Center,"700 East 54th Street North, Sioux Falls, SD, USA",43.594762,-96.71700335,700 East 54th Street North,Sioux Falls,SD,USA,
BreezeHost.io,Dallas,"1515 Round Table Drive, Dallas, TX, USA",32.83790805,-96.87839317,1515 Round Table Drive,Dallas,TX,USA,1969
BreezeHost.io,Dallas,"1515 Round Table Drive, Dallas, TX, USA",32.83790805,-96.87839317,1515 Round Table Drive,Dallas,TX,USA,1969
BreezeHost.io,Dallas,"1515 Round Table Drive, Dallas, TX, USA",32.83790805,-96.87839317,1515 Round Table Drive,Dallas,TX,USA,1969
BreezeHost.io,Dallas,"1515 Round Table Drive, Dallas, TX, USA",32.83790805,-96.87839317,1515 Round Table Drive,Dallas,TX,USA,1969
BreezeHost.io,Dallas,"1515 Round Table Drive, Dallas, TX, USA",32.83790805,-96.87839317,1515 Round Table Drive,Dallas,TX,USA,1969
TierPoint,St. Louis - Millpark Data Center,"2315 Millpark Drive, Maryland Heights, MO, USA",38.6993591,-90.4114091,2315 Millpark Drive,Maryland Heights,MO,USA,2022
DataBank,MSP4 Downtown Minneapolis Data Center,"511 11th Avenue South, Minneapolis, MN, USA",44.97112695,-93.25461666,511 11th Avenue South,Minneapolis,MN,USA,1982
DataBank,MSP4 Downtown Minneapolis Data Center,"511 11th Avenue South, Minneapolis, MN, USA",44.97112695,-93.25461666,511 11th Avenue South,Minneapolis,MN,USA,1982
DataBank,MSP4 Downtown Minneapolis Data Center,"511 11th Avenue South, Minneapolis, MN, USA",44.97112695,-93.25461666,511 11th Avenue South,Minneapolis,MN,USA,1982
DataBank,MSP4 Downtown Minneapolis Data Center,"511 11th Avenue South, Minneapolis, MN, USA",44.97112695,-93.25461666,511 11th Avenue South,Minneapolis,MN,USA,1982
DataBank,MSP4 Downtown Minneapolis Data Center,"511 11th Avenue South, Minneapolis, MN, USA",44.97112695,-93.25461666,511 11th Avenue South,Minneapolis,MN,USA,1982
DataBank,MSP4 Downtown Minneapolis Data Center,"511 11th Avenue South, Minneapolis, MN, USA",44.97112695,-93.25461666,511 11th Avenue South,Minneapolis,MN,USA,1982
Shift Hosting,Dallas TX,"1515 Round Table Drive, Dallas, TX, USA",32.83790805,-96.87839317,1515 Round Table Drive,Dallas,TX,USA,1969
Shift Hosting,Dallas TX,"1515 Round Table Drive, Dallas, TX, USA",32.83790805,-96.87839317,1515 Round Table Drive,Dallas,TX,USA,1969
Shift Hosting,Dallas TX,"1515 Round Table Drive, Dallas, TX, USA",32.83790805,-96.87839317,1515 Round Table Drive,Dallas,TX,USA,1969
Shift Hosting,Dallas TX,"1515 Round Table Drive, Dallas, TX, USA",32.83790805,-96.87839317,1515 Round Table Drive,Dallas,TX,USA,1969
Shift Hosting,Dallas TX,"1515 Round Table Drive, Dallas, TX, USA",32.83790805,-96.87839317,1515 Round Table Drive,Dallas,TX,USA,1969
Performive,LAX03 Data Center,"1920 East Maple Avenue, El Segundo, CA, USA",33.9263426,-118.3940556,1920 East Maple Avenue,El Segundo,CA,USA,1956
Performive,LAX03 Data Center,"1920 East Maple Avenue, El Segundo, CA, USA",33.9263426,-118.3940556,1920 East Maple Avenue,El Segundo,CA,USA,1956
Performive,LAX03 Data Center,"1920 East Maple Avenue, El Segundo, CA, USA",33.9263426,-118.3940556,1920 East Maple Avenue,El Segundo,CA,USA,1956
Enzu,DEN2 Aurora Data Center,"11900 East Cornell Avenue, Aurora, CO, USA",39.66104585,-104.8494986,11900 East Cornell Avenue,Aurora,CO,USA,1984
Enzu,DEN2 Aurora Data Center,"11900 East Cornell Avenue, Aurora, CO, USA",39.66104585,-104.8494986,11900 East Cornell Avenue,Aurora,CO,USA,1984
Enzu,DEN2 Aurora Data Center,"11900 East Cornell Avenue, Aurora, CO, USA",39.66104585,-104.8494986,11900 East Cornell Avenue,Aurora,CO,USA,1984
Colocation America,LADC5 - Los Angeles Data Center,"650 South Grand Avenue, Los Angeles, CA, USA",34.0474283,-118.256409,650 South Grand Avenue,Los Angeles,CA,USA,1926
EdgeConnex,JAX01 Jacksonville Data Center,"6602 Executive Park Court North, Jacksonville, FL, USA",30.2544462,-81.6044721,6602 Executive Park Court North,Jacksonville,FL,USA,1993
China Telecom,Equinix NY1 Data Center,"165 Halsey Street, Newark, NJ 07102, USA",40.7367988,-74.17341307,165 Halsey Street,Newark,NJ 07102,USA,
Ntirety,Dallas Data Center,"1807 Ross Avenue, Dallas, TX, USA",32.78628815151515,-96.80014412,1807 Ross Avenue,Dallas,TX,USA,Not Available
Colohouse,New York Data Center,"1 Ramland Rd, Orangeburg, New York, USA",41.0343477,-73.9757593,1 Ramland Rd,Orangeburg,New York,USA,2015
Colohouse,New York Data Center,"1 Ramland Rd, Orangeburg, New York, USA",41.0343477,-73.9757593,1 Ramland Rd,Orangeburg,New York,USA,2015
Lumen,Philadelphia 1 Data Center,"401 North Broad Street, Philadelphia, PA, USA",39.9598694,-75.16081442,401 North Broad Street,Philadelphia,PA,USA,Not Available
Lumen,Philadelphia 1 Data Center,"401 North Broad Street, Philadelphia, PA, USA",39.9598694,-75.16081442,401 North Broad Street,Philadelphia,PA,USA,Not Available
Lumen,Philadelphia 1 Data Center,"401 North Broad Street, Philadelphia, PA, USA",39.9598694,-75.16081442,401 North Broad Street,Philadelphia,PA,USA,Not Available
Lumen,Philadelphia 1 Data Center,"401 North Broad Street, Philadelphia, PA, USA",39.9598694,-75.16081442,401 North Broad Street,Philadelphia,PA,USA,Not Available
Lumen,Philadelphia 1 Data Center,"401 North Broad Street, Philadelphia, PA, USA",39.9598694,-75.16081442,401 North Broad Street,Philadelphia,PA,USA,Not Available
Data Canopy,Sterling,"21350 Pacific Blvd, Sterling, VA, USA",39.02412035,-77.4341,21350 Pacific Blvd,Sterling,VA,USA,2017
Data Canopy,Sterling,"21350 Pacific Blvd, Sterling, VA, USA",39.02412035,-77.4341,21350 Pacific Blvd,Sterling,VA,USA,2017
China Telecom,Cyxtera SC8 Data Center,"4700 Old Ironsides Dr, Santa Clara, CA 95054, USA",37.39695906762884,-121.9795955,4700 Old Ironsides Dr,Santa Clara,CA 95054,USA,1981
China Telecom,Cyxtera SC8 Data Center,"4700 Old Ironsides Dr, Santa Clara, CA 95054, USA",37.39695906762884,-121.9795955,4700 Old Ironsides Dr,Santa Clara,CA 95054,USA,1981
FirstLight,Romulus Data Center,"7890 Lehigh Crossing, Victor, NY, USA",43.00360118083447,-77.47195339,7890 Lehigh Crossing,Victor,NY,USA,Not Available
MOD Mission Critical,PX1 - PhoenixNAP Phoenix Data Center PoP,"3402 East University Drive, Phoenix, AZ, USA",33.41607765,-112.00936,3402 East University Drive,Phoenix,AZ,USA,Not Available
MOD Mission Critical,PX1 - PhoenixNAP Phoenix Data Center PoP,"3402 East University Drive, Phoenix, AZ, USA",33.41607765,-112.00936,3402 East University Drive,Phoenix,AZ,USA,Not Available
Dynascale,Dallas Data Center,"Dallas, TX, USA",32.7762719,-96.7968559,Dallas,TX,USA,,2000
Lumen,Tucson 1 Data Center,"135 North 6th Avenue, Tucson, AZ, USA",32.2240846,-110.9689077,135 North 6th Avenue,Tucson,AZ,USA,Not Available
Navegalo,Navegalo Miami Data Center,"50 NE 8th St, Miami, FL, USA",25.781783,-80.193027,50 NE 8th St,Miami,FL,USA,2001
MOD Mission Critical,NY1 - Telehouse New York Data Center PoP,"85 10th Avenue, New York, NY, USA",40.7430134,-74.0077865,85 10th Avenue,New York,NY,USA,1913
MOD Mission Critical,NY1 - Telehouse New York Data Center PoP,"85 10th Avenue, New York, NY, USA",40.7430134,-74.0077865,85 10th Avenue,New York,NY,USA,1913
MOD Mission Critical,NY1 - Telehouse New York Data Center PoP,"85 10th Avenue, New York, NY, USA",40.7430134,-74.0077865,85 10th Avenue,New York,NY,USA,1913
EdgeConnex,TAL01 Tallahassee Data Center,"1531 Commonwealth Business Drive, Tallahassee, FL 32303, USA",30.4721597,-84.35267624,1531 Commonwealth Business Drive,Tallahassee,FL 32303,USA,2006
Atlantic.net,San Francisco Data Center,"2820 Northwestern Pkwy, Santa Clara, CA, USA",37.3725693,-121.9736589,2820 Northwestern Pkwy,Santa Clara,CA,USA,2012
Lumen,Nashville 3 Data Center,"2208 9th Avenue North, Nashville, TN, USA",36.18357384735753,-86.80284939,2208 9th Avenue North,Nashville,TN,USA,1997
Cologix,MIN4 Minneapolis Data Center,"511 11th Ave S, Minneapolis, MN, USA",44.97112695,-93.25461666,511 11th Ave S,Minneapolis,MN,USA,1982
Atlantic.net,New York Data Center,"100 Delawanna Avenue, Clifton, NJ, USA",40.82993065,-74.12675,100 Delawanna Avenue,Clifton,NJ,USA,1973
Atlantic.net,New York Data Center,"100 Delawanna Avenue, Clifton, NJ, USA",40.82993065,-74.12675,100 Delawanna Avenue,Clifton,NJ,USA,1973
Atlantic.net,New York Data Center,"100 Delawanna Avenue, Clifton, NJ, USA",40.82993065,-74.12675,100 Delawanna Avenue,Clifton,NJ,USA,1973
Atlantic.net,New York Data Center,"100 Delawanna Avenue, Clifton, NJ, USA",40.82993065,-74.12675,100 Delawanna Avenue,Clifton,NJ,USA,1973
CyberNest,CyberNest Chicago,"427 S La Salle St, Chicago, IL 60605, USA",41.87650249135489,-87.63164846,427 S La Salle St,Chicago,IL 60605,USA,1916
iTel Networks Inc.,New York 8th Ave Data Center,"111 8th Avenue, New York, NY, USA",40.7417176,-74.0041592,111 8th Avenue,New York,NY,USA,1932
iTel Networks Inc.,New York 8th Ave Data Center,"111 8th Avenue, New York, NY, USA",40.7417176,-74.0041592,111 8th Avenue,New York,NY,USA,1932
iTel Networks Inc.,New York 8th Ave Data Center,"111 8th Avenue, New York, NY, USA",40.7417176,-74.0041592,111 8th Avenue,New York,NY,USA,1932
iTel Networks Inc.,New York 8th Ave Data Center,"111 8th Avenue, New York, NY, USA",40.7417176,-74.0041592,111 8th Avenue,New York,NY,USA,1932
iTel Networks Inc.,New York 8th Ave Data Center,"111 8th Avenue, New York, NY, USA",40.7417176,-74.0041592,111 8th Avenue,New York,NY,USA,1932
Zenlayer,NYC1 New York Data Center,"60 Hudson St, New York, NY 10013, USA",40.7176412,-74.00827524,60 Hudson St,New York,NY 10013,USA,1930
ColoBarn,Florida Data Center,"3225 Jordan Boulevard, Malabar, FL, USA",27.983221761480177,-80.55556483,3225 Jordan Boulevard,Malabar,FL,USA,Not Available
TierPoint,New York - HW2 Hawthorne Data Center,"17 Skyline Drive, Hawthorne, NY, USA",41.0864575,-73.81734535,17 Skyline Drive,Hawthorne,NY,USA,1990
Cogent Communications,Milwaukee Data Center,"324 East Wisconsin Avenue, Milwaukee, WI, USA",43.0389885,-87.90693794,324 East Wisconsin Avenue,Milwaukee,WI,USA,1901
Cogent Communications,Milwaukee Data Center,"324 East Wisconsin Avenue, Milwaukee, WI, USA",43.0389885,-87.90693794,324 East Wisconsin Avenue,Milwaukee,WI,USA,1901
Lumen,Louisville 1 Data Center,"848 South 8th Street, Louisville, KY, USA",38.2429605,-85.7661229,848 South 8th Street,Louisville,KY,USA,Not Available
"Cato Digital, Inc",us-west-1,"4700 Old Ironsides Dr, Santa Clara, CA 95054, USA",37.39695906762884,-121.9795955,4700 Old Ironsides Dr,Santa Clara,CA 95054,USA,1981
"Cato Digital, Inc",us-west-1,"4700 Old Ironsides Dr, Santa Clara, CA 95054, USA",37.39695906762884,-121.9795955,4700 Old Ironsides Dr,Santa Clara,CA 95054,USA,1981
365 Data Centers,UTH1 Salt Lake City Data Center,"572 Delong Street, Salt Lake City, UT, USA",40.75630665,-111.9548375,572 Delong Street,Salt Lake City,UT,USA,Not Available
CyberNest,CyberNest NYC,"5851 West Side Ave, North Bergen, NJ 07047, USA",40.79686485,-74.03114034,5851 West Side Ave,North Bergen,NJ 07047,USA,1998
QTS Data Centers,Charlotte Data Center,"York County, South Carolina, USA",34.9603293,-81.1655408,York County,South Carolina,USA,,
MOD Mission Critical,LA1 - Equinix LA1 Data Center PoP,"600 West 7th Street, Los Angeles, CA, USA",34.0473499,-118.256999,600 West 7th Street,Los Angeles,CA,USA,1914
MOD Mission Critical,LA1 - Equinix LA1 Data Center PoP,"600 West 7th Street, Los Angeles, CA, USA",34.0473499,-118.256999,600 West 7th Street,Los Angeles,CA,USA,1914
MOD Mission Critical,LA1 - Equinix LA1 Data Center PoP,"600 West 7th Street, Los Angeles, CA, USA",34.0473499,-118.256999,600 West 7th Street,Los Angeles,CA,USA,1914
MOD Mission Critical,LA1 - Equinix LA1 Data Center PoP,"600 West 7th Street, Los Angeles, CA, USA",34.0473499,-118.256999,600 West 7th Street,Los Angeles,CA,USA,1912
MOD Mission Critical,LA1 - Equinix LA1 Data Center PoP,"600 West 7th Street, Los Angeles, CA, USA",34.0473499,-118.256999,600 West 7th Street,Los Angeles,CA,USA,1914
MOD Mission Critical,LA1 - Equinix LA1 Data Center PoP,"600 West 7th Street, Los Angeles, CA, USA",34.0473499,-118.256999,600 West 7th Street,Los Angeles,CA,USA,1912
MOD Mission Critical,LA1 - Equinix LA1 Data Center PoP,"600 West 7th Street, Los Angeles, CA, USA",34.0473499,-118.256999,600 West 7th Street,Los Angeles,CA,USA,1914
MOD Mission Critical,LA1 - Equinix LA1 Data Center PoP,"600 West 7th Street, Los Angeles, CA, USA",34.0473499,-118.256999,600 West 7th Street,Los Angeles,CA,USA,1912
Hivelocity,LA1 Los Angeles Data Center,"624 South Grand Avenue, Los Angeles, CA, USA",34.0478871,-118.2555541,624 South Grand Avenue,Los Angeles,CA,USA,Not Available
